3ade68b7g8eb23ea3,Girl Can't Help It,en,3ade68b5g7a27eda3,Journey,405,Soft Rock,"['Soft Rock', 'Rock', 'Hard Rock', 'Progressivo', 'Heavy Metal', 'Pop/Rock', 'K-Pop/K-Rock']","['rock','techno','guitar']",0.517,0.922,9,0,0.078,0.0556,4.15e-06,0.358,0.448,126.028,230640,4,0.0032906091608585
3ade68b7g91c12ea3,Black and Blue,en,3ade68b5gb2c7eda3,Van Halen,409,Hard Rock,"['Hard Rock', 'Heavy Metal', 'Rock', 'Axé', 'Classic Rock', 'Funk', 'Funk Carioca', 'World Music']","['rock','guitar','drums']",0.236,0.609,9,1,0.0515,0.266,0.263,0.0749,0.647,200.583,325640,4,0.012815156742182
3ade68b6g3176fda3,Amar é...,pt-br,3ade68b6g1bf9eda3,Roupa Nova,144,MPB,"['MPB', 'Romântico', 'Pop', 'Trilha Sonora', 'Pop/Rock', 'Clássico', 'Jovem Guarda', 'Rock', 'Axé', 'Sertanejo', 'Dance', 'Gospel/Religioso', 'Black Music', 'Bossa Nova', 'Pagode', 'Velha Guarda', 'Instrumental', 'Forró', 'Jazz', 'Blues', 'Folk', 'Gótico', 'Funk', 'Hip Hop', 'Rock Alternativo', 'Samba Enredo', 'Funk Carioca', 'Emocore', 'Hard Rock', 'J-Pop/J-Rock', 'Grunge', 'Indie', 'Músicas Gaúchas', 'Soft Rock', 'Country', 'Reggae', 'Pop/Punk', 'Heavy Metal', 'World Music', 'Rap', 'Progressivo', 'New Wave', 'Ska', 'New Age', 'Electronica', 'Infantil', 'Disco', 'Samba']","['guitar','pop','vocal']",0.418,0.579,7,0,0.0298,0.243,0,0.177,0.632,203.458,270480,4,0.26911829158582
3ade68b8gb86ec0b3,Low,en,3ade68b5g3da8eda3,Lenny Kravitz,325,Rock,"['Rock', 'Pop/Rock', 'Soul Music', 'Psicodelia', 'Funk', 'Rock Alternativo', 'Black Music', 'Blues', 'R&B', 'Hard Rock', 'Trilha Sonora', 'Folk', 'Reggae', 'Hip Hop', 'Romântico']","['drums','beat','slow']",0.803,0.682,8,0,0.037,0.0516,0.000223,0.0456,0.926,106.431,318987,4,0.023856916416224
3ade68b8g2a2cd0b3,Heaven,en,3ade68b7g01a03ea3,Khalid,234,R&B,"['R&B', 'Hip Hop', 'Soul Music', 'Black Music', 'Indie', 'Rap']","['male vocal','male','man']",0.42,0.479,8,1,0.0374,0.613,0.663,0.0679,0.11,116.989,213027,4,0.013985088933648
3ade68b6gae68fda3,Moleque Atrevido,pt-br,3ade68b5g8848eda3,Jorge Aragão,352,Samba,"['Samba', 'Pagode', 'Romântico', 'MPB', 'Axé', 'Velha Guarda', 'Trilha Sonora', 'Rap', 'Dance', 'R&B', 'Black Music', 'Funk', 'Hard Rock', 'Instrumental']","['vocal','guitar','male']",0.616,0.86,7,1,0.0476,0.884,0.000123,0.239,0.731,118.98,171349,4,0.11533641067964
3ade68b7g04423ea3,I Won't Back Down,en,3ade68b4gd1c6eda3,Johnny Cash,280,Folk,"['Folk', 'Country', 'Rock', 'Blues', 'Rockabilly', 'Sertanejo', 'Psicodelia', 'Classic Rock', 'Forró', 'Trilha Sonora', 'Instrumental', 'Soft Rock', 'Gospel/Religioso', 'Clássico', 'Romântico']","['guitar','male vocal','male']",0.626,0.539,9,1,0.0288,0.58,0,0.309,0.539,113.702,128200,4,0.014807741223863
3ade68b6g6dafeda3,Te Ver,pt-br,3ade68b3g8e86eda3,Skank,24,Pop/Rock,"['Pop/Rock', 'Rock', 'Pop', 'Rock Alternativo', 'MPB', 'Romântico', 'Reggae', 'Ska', 'Blues', 'Gospel/Religioso', 'Trilha Sonora', 'Axé', 'Classic Rock', 'Power-Pop', 'New Wave', 'Instrumental', 'R&B', 'Psicodelia', 'Pagode', 'Funk', 'Funk Carioca', 'Dance']","['techno','electronic','guitar']",0.766,0.451,11,1,0.102,0.0137,0.0026,0.0295,0.742,90.218,276373,4,0.12815156742182
3ade68b8ga14690b3,Deboche,pt-br,3ade68b7g21c82ea3,Léo Santana,378,Axé,"['Axé', 'Pagode', 'MPB', 'Pop', 'Country', 'Rock', 'Electro Swing']","['vocal','drums','male']",0.752,0.604,10,1,0.0706,0.783,5.14e-05,0.123,0.893,142.009,172464,4,0.064075783710911
3ade68b8g778060b3,Steal My Girl,en,3ade68b7gc13e1ea3,One Direction,119,Pop/Rock,"['Pop/Rock', 'Pop', 'Romântico', 'Dance', 'Funk', 'Electronica', 'Rock', 'Black Music', 'Funk Carioca', 'Axé', 'Pop/Punk', 'Hard Rock', 'House', 'Sertanejo', 'Infantil', 'Folk', 'Forró', 'Rock Alternativo', 'Power-Pop', 'J-Pop/J-Rock', 'Country', 'Clássico', 'Indie', 'R&B', 'Heavy Metal', 'Instrumental', 'Gospel/Religioso', 'Soft Rock', 'Tecnopop', 'Emocore', 'World Music', 'MPB', 'K-Pop/K-Rock', 'Hip Hop', 'Blues', 'Gótico', 'Trip-Hop', 'Post-Rock', 'Punk Rock', 'Samba', 'Disco', 'Surf Music', 'Electro Swing', 'Soul Music', 'Kizomba', 'Trilha Sonora', 'Metal', 'Rockabilly', 'Piano Rock', 'Ska', 'Samba Enredo', 'Regional', 'Bossa Nova', 'Industrial', 'Chillout', 'Velha Guarda', 'Reggae', 'Pós-Punk', 'New Age']","['male','male vocal','drums']",0.536,0.768,10,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,4,0.16659703764837
